# generated by causality-bench, do not edit by hand
# generated: 2026-09-12 12:37:03 UTC
# source: experiments/run_scaling.py
# machine: AMD Ryzen 7 4700U with Radeon Graphics, 8 cores, 15 GiB, Linux 6.8.0-138-generic, Python 3.12.3
# rows: 210
nodes,events_per_node,message_probability,topology,delay_distribution,mean_delay,mean_interarrival,loss_probability,failure_probability,mean_failure_duration,seed,events,total_pairs,ordered_pairs,concurrent_pairs,causal_density,concurrency_ratio,lamport_tied_pairs,lamport_false_orderings,lamport_false_ordering_rate,lamport_concurrency_recall,lamport_order_precision,lamport_causal_recall,vector_false_ordering_rate,vector_concurrency_recall,vector_order_precision,vector_causal_recall,messages,lamport_timestamp_bytes,vector_timestamp_bytes,lamport_event_metadata_bytes,vector_event_metadata_bytes,lamport_message_metadata_bytes,vector_message_metadata_bytes,metadata_amplification,mean_vector_nonzero_entries,sparse_vector_timestamp_bytes,measured_lamport_retained_bytes,measured_vector_retained_bytes,simulation_seconds,graph_build_seconds,lamport_tick_ns,lamport_send_ns,lamport_receive_ns,vector_tick_ns,vector_send_ns,vector_receive_ns,local_events,send_events,receive_events,messages_lost,messages_dropped_by_network,messages_dropped_by_failure,failures,total_downtime,final_logical_time,experiment
2,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,62,2486,3088855,3063610,25245,0.9918270686063282,0.008172931393671765,1125,24120,0.9554367201426025,0.044563279857397504,0.9921884361650792,1.0,0.0,1.0,1.0,1.0,486,8,16,19888,39776,3888,7776,2.0,1.992759452936444,23.913113435237328,20480,159728,0.014521212000545347,0.009404353997524595,133.03866666666667,134.21766666666667,305.88533333333334,146.03966666666668,143.71866666666668,411.01533333333333,1514,486,486,0,0,0,0,0.0,1067.5206189579394,scaling
2,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,63,2499,3121251,3095348,25903,0.9917010839564008,0.008298916043599185,1121,24782,0.956723159479597,0.043276840520403044,0.9920573822244586,1.0,0.0,1.0,1.0,1.0,499,8,16,19992,39984,3992,7984,2.0,1.9903961584633854,23.884753901560625,20480,160456,0.015889258997049183,0.010252390002278844,133.08533333333332,131.05833333333334,301.35333333333335,140.436,140.91666666666666,392.7343333333333,1501,499,499,0,0,0,0,0.0,1045.8168050707613,scaling
2,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,64,2491,3101295,3075467,25828,0.9916718661075454,0.008328133892454603,1112,24716,0.9569459501316401,0.04305404986835992,0.992027567404892,1.0,0.0,1.0,1.0,1.0,491,8,16,19928,39856,3928,7856,2.0,1.9971898835808912,23.966278602970696,20480,160008,0.014272717002313584,0.009817706999456277,133.827,127.96566666666666,294.848,137.554,137.711,396.685,1509,491,491,0,0,0,0,0.0,1048.9863477263937,scaling
2,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,65,2499,3121251,3095264,25987,0.9916741716702694,0.008325828329730611,1124,24863,0.9567476045715165,0.04325239542848347,0.9920314141059001,1.0,0.0,1.0,1.0,1.0,499,8,16,19992,39984,3992,7984,2.0,1.988795518207283,23.865546218487395,20480,160456,0.06049885100219399,0.017883438002172625,164.84166666666667,159.298,351.5373333333333,170.02466666666666,172.723,469.8586666666667,1501,499,499,0,0,0,0,0.0,1045.958673731297,scaling
2,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,66,2542,3229611,3207161,22450,0.9930486984345793,0.006951301565420727,1144,21306,0.9490423162583519,0.05095768374164811,0.9934005830011582,1.0,0.0,1.0,1.0,1.0,542,8,16,20336,40672,4336,8672,2.0,1.996066089693155,23.95279307631786,20480,162864,0.015827343999262666,0.009568932000547647,124.86366666666666,123.885,271.01666666666665,130.06,132.47766666666666,373.0876666666667,1458,542,542,0,0,0,0,0.0,1023.471801569527,scaling
2,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,67,2526,3189075,3164093,24982,0.9921663805335403,0.00783361946645971,1124,23858,0.9550076054759427,0.04499239452405732,0.9925161961397776,1.0,0.0,1.0,1.0,1.0,526,8,16,20208,40416,4208,8416,2.0,1.991686460807601,23.90023752969121,20480,161968,0.013653198999236338,0.00902441400103271,123.71133333333333,125.615,284.0776666666667,130.99166666666667,141.12066666666666,377.48266666666666,1474,526,526,0,0,0,0,0.0,1038.2064981890471,scaling
2,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,68,2498,3118753,3092947,25806,0.9917255390215256,0.00827446097847441,1125,24681,0.9564054870960241,0.04359451290397582,0.9920834044343969,1.0,0.0,1.0,1.0,1.0,498,8,16,19984,39968,3984,7968,2.0,1.9915932746196958,23.89911929543635,20480,160400,0.013676642000064021,0.009240047002094798,125.89233333333334,125.59833333333333,289.4146666666667,132.79166666666666,134.672,374.3,1502,498,498,0,0,0,0,0.0,1028.7193461177371,scaling
2,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,69,2497,3116256,3090921,25335,0.991870051754413,0.008129948245587012,1143,24192,0.9548845470692717,0.045115452930728245,0.9922339895856105,1.0,0.0,1.0,1.0,1.0,497,8,16,19976,39952,3976,7952,2.0,1.9935923107729274,23.92310772927513,20480,160344,0.013680429001396988,0.009489013002166757,126.95733333333334,127.505,283.57366666666667,133.10233333333332,135.71366666666665,383.9413333333333,1503,497,497,0,0,0,0,0.0,1045.8002232936103,scaling
2,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,70,2461,3027030,3002794,24236,0.9919934721492685,0.008006527850731575,1107,23129,0.9543241458986631,0.04567585410133686,0.9923563818378722,1.0,0.0,1.0,1.0,1.0,461,8,16,19688,39376,3688,7376,2.0,1.9930922389272654,23.917106867127185,20480,158328,0.013344761999178445,0.009093732998735504,127.87266666666666,123.972,280.685,129.17133333333334,133.65,402.68266666666665,1539,461,461,0,0,0,0,0.0,1025.2889049295436,scaling
2,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,71,2496,3113760,3088135,25625,0.9917703997739068,0.008229600226093212,1149,24476,0.9551609756097561,0.044839024390243905,0.9921365053326612,1.0,0.0,1.0,1.0,1.0,496,8,16,19968,39936,3968,7936,2.0,1.9867788461538463,23.841346153846153,20480,160288,0.05607626100027119,0.009189091997541254,122.055,119.74733333333333,281.5566666666667,130.82133333333334,128.78433333333334,362.23066666666665,1504,496,496,0,0,0,0,0.0,1003.1156645408502,scaling
4,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,42,5008,12537528,12272829,264699,0.9788874648973864,0.02111253510261353,6521,258178,0.9753644705873464,0.02463552941265362,0.9793968673068334,1.0,0.0,1.0,1.0,1.0,1008,8,32,40064,160256,8064,32256,4.0,3.9674520766773163,47.60942492012779,41824,402432,0.027468280000903178,0.019174822999048047,125.919,133.129,286.676,137.477,139.307,454.503,2992,1008,1008,0,0,0,0,0.0,1040.5021994278711,scaling
4,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,43,5030,12647935,12399739,248196,0.980376559493704,0.019623440506296087,6435,241761,0.9740729101194218,0.025927089880578253,0.9808756081161255,1.0,0.0,1.0,1.0,1.0,1030,8,32,40240,160960,8240,32960,4.0,3.966003976143141,47.59204771371769,41824,404016,0.02831353000146919,0.019278586998552782,173.36433333333332,172.519,402.87666666666667,190.16566666666668,191.39133333333334,665.6846666666667,2970,1030,1030,0,0,0,0,0.0,1024.4845898336619,scaling
4,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,44,4995,12472515,12221067,251448,0.9798398318222107,0.020160168177789324,6358,245090,0.9747144538831091,0.025285546116890968,0.9803395705669358,1.0,0.0,1.0,1.0,1.0,995,8,32,39960,159840,7960,31840,4.0,3.9497497497497496,47.396996996997,41824,401496,0.03302283700031694,0.01860663000115892,123.207,121.203,282.251,131.302,132.84833333333333,435.935,3005,995,995,0,0,0,0,0.0,1027.8002814063625,scaling
4,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,45,4966,12328095,12063093,265002,0.9785042214551397,0.021495778544860338,6396,258606,0.9758643330993728,0.024135666900627167,0.9790121475942563,1.0,0.0,1.0,1.0,1.0,966,8,32,39728,158912,7728,30912,4.0,3.9609343536045105,47.531212243254124,41824,399408,0.02721251100228983,0.018399253000097815,136.42866666666666,132.55433333333335,299.5133333333333,139.317,140.61966666666666,451.73466666666667,3034,966,966,0,0,0,0,0.0,1054.5292778028843,scaling
4,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,46,4982,12407671,12154903,252768,0.9796280865280841,0.020371913471915883,6454,246314,0.9744667046461577,0.02553329535384226,0.9801379171092643,1.0,0.0,1.0,1.0,1.0,982,8,32,39856,159424,7856,31424,4.0,3.9484142914492173,47.380971497390604,41824,400560,0.02741677399899345,0.07670045399936498,143.48833333333334,144.25633333333334,317.4236666666667,154.04466666666667,154.67266666666666,491.499,3018,982,982,0,0,0,0,0.0,1026.6697865112556,scaling
4,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,47,4995,12472515,12220995,251520,0.9798340591292133,0.020165940870786686,6473,245047,0.9742644720101781,0.025735527989821882,0.98034283856897,1.0,0.0,1.0,1.0,1.0,995,8,32,39960,159840,7960,31840,4.0,3.9675675675675675,47.61081081081081,41824,401496,0.02877755800000159,0.01771650699811289,124.613,131.289,293.452,137.59066666666666,138.439,446.488,3005,995,995,0,0,0,0,0.0,1050.5233931697635,scaling
4,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,48,4980,12397710,12138143,259567,0.9790633108856394,0.020936689114360637,6482,253085,0.975027642188722,0.024972357811278014,0.9795754706474612,1.0,0.0,1.0,1.0,1.0,980,8,32,39840,159360,7840,31360,4.0,3.9632530120481926,47.559036144578315,41824,400416,0.027566003001993522,0.05566181599715492,152.739,144.73733333333334,332.04766666666666,164.62133333333333,165.00533333333334,553.1206666666667,3020,980,980,0,0,0,0,0.0,1001.3197094080633,scaling
4,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,49,5016,12577620,12305975,271645,0.9784025117629568,0.021597488237043255,6537,265108,0.9759355040586059,0.0240644959413941,0.9789112839363164,1.0,0.0,1.0,1.0,1.0,1016,8,32,40128,160512,8128,32512,4.0,3.953548644338118,47.442583732057415,41824,403008,0.035541905999707524,0.02040851000128896,129.619,135.10266666666666,278.741,139.68766666666667,139.354,445.069,2984,1016,1016,0,0,0,0,0.0,1044.6664873722036,scaling
4,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,50,5003,12512503,12266528,245975,0.980341663054946,0.01965833694505408,6200,239775,0.974794186401057,0.025205813598942983,0.9808276674569615,1.0,0.0,1.0,1.0,1.0,1003,8,32,40024,160096,8024,32096,4.0,3.9590245852488506,47.5082950229862,41824,402072,0.029727454002568265,0.019585320998885436,126.64333333333333,128.22966666666667,285.25333333333333,138.81633333333335,139.18666666666667,449.123,2997,1003,1003,0,0,0,0,0.0,1051.7473523670765,scaling
4,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,51,4976,12377800,12117697,260103,0.9789863303656546,0.02101366963434536,6481,253622,0.9750829479090976,0.02491705209090245,0.9794991948716221,1.0,0.0,1.0,1.0,1.0,976,8,32,39808,159232,7808,31232,4.0,3.959807073954984,47.51768488745981,41824,400128,0.07568669900138048,0.030990266001026612,145.04133333333334,146.818,325.639,155.37033333333332,177.75566666666666,502.2726666666667,3024,976,976,0,0,0,0,0.0,1082.3835995008842,scaling
4,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,52,4992,12457536,12193747,263789,0.9788249457998757,0.021175054200124326,6353,257436,0.9759163573917032,0.024083642608296783,0.9793243742381748,1.0,0.0,1.0,1.0,1.0,992,8,32,39936,159744,7936,31744,4.0,3.9557291666666665,47.46875,41824,401280,0.02998329199908767,0.01940658600142342,123.561,140.09866666666667,289.234,136.679,135.50666666666666,433.4506666666667,3008,992,992,0,0,0,0,0.0,1002.0996370565866,scaling
4,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,53,4982,12407671,12148477,259194,0.9791101811129582,0.020889818887041733,6198,252996,0.9760874094307739,0.02391259056922614,0.9795995201537753,1.0,0.0,1.0,1.0,1.0,982,8,32,39856,159424,7856,31424,4.0,3.972099558410277,47.66519470092332,41824,400560,0.027895017999981064,0.05476090199954342,163.115,157.301,361.349,182.76166666666666,183.12233333333333,588.073,3018,982,982,0,0,0,0,0.0,1095.8722654687645,scaling
4,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,54,5016,12577620,12321911,255709,0.9796695241230058,0.020330475876994217,6419,249290,0.9748972464793965,0.0251027535206035,0.9801697546638544,1.0,0.0,1.0,1.0,1.0,1016,8,32,40128,160512,8128,32512,4.0,3.9597288676236047,47.516746411483254,41824,403008,0.03348887699758052,0.019943851002608426,125.79533333333333,123.47433333333333,288.222,132.895,134.488,428.96866666666665,2984,1016,1016,0,0,0,0,0.0,1017.5476826601845,scaling
4,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,55,5028,12637878,12365508,272370,0.9784481223825708,0.02155187761742913,6278,266092,0.9769504717847046,0.02304952821529537,0.978934418442636,1.0,0.0,1.0,1.0,1.0,1028,8,32,40224,160896,8224,32896,4.0,3.9711614956245027,47.65393794749403,41824,403872,0.028055328002665192,0.01785536600073101,121.82433333333333,137.61733333333333,286.152,132.424,135.353,433.2733333333333,2972,1028,1028,0,0,0,0,0.0,1051.9322395543188,scaling
4,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,56,5013,12562578,12312198,250380,0.9800693774796861,0.019930622520313905,6458,243922,0.9742072050483266,0.025792794951673456,0.9805734574056316,1.0,0.0,1.0,1.0,1.0,1013,8,32,40104,160416,8104,32416,4.0,3.9726710552563334,47.672052663076,41824,402792,0.0636560439997993,0.025088580998271937,173.798,172.606,380.90233333333333,185.931,185.33966666666666,589.1283333333333,2987,1013,1013,0,0,0,0,0.0,1022.6164042548669,scaling
4,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,57,4975,12372825,12115128,257697,0.9791723393808609,0.02082766061913912,6492,251205,0.974807622905971,0.025192377094029033,0.9796863791392323,1.0,0.0,1.0,1.0,1.0,975,8,32,39800,159200,7800,31200,4.0,3.9569849246231157,47.483819095477386,41824,400056,0.031572585001413245,0.018526059997384436,123.608,122.79966666666667,273.03066666666666,132.96533333333332,134.97566666666665,420.9273333333333,3025,975,975,0,0,0,0,0.0,1077.8826571726358,scaling
4,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,58,4983,12412653,12152558,260095,0.9790459783255038,0.020954021674496177,6359,253736,0.9755512408927507,0.024448759107249276,0.9795478004954582,1.0,0.0,1.0,1.0,1.0,983,8,32,39864,159456,7864,31456,4.0,3.963676500100341,47.56411800120409,41824,400632,0.027072239998233272,0.019083341998339165,112.04266666666666,111.956,265.944,124.85666666666667,126.63333333333334,407.3283333333333,3017,983,983,0,0,0,0,0.0,1029.6965428803865,scaling
4,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,59,4993,12462528,12195644,266884,0.9785850832190708,0.0214149167809292,6408,260476,0.9759895685016712,0.024010431498328863,0.9790885123136257,1.0,0.0,1.0,1.0,1.0,993,8,32,39944,159776,7944,31776,4.0,3.9679551371920687,47.61546164630482,41824,401352,0.037251151999953436,0.02107746000183397,124.89366666666666,124.13533333333334,274.00233333333335,133.62966666666668,136.02766666666668,429.593,3007,993,993,0,0,0,0,0.0,1023.5263404076202,scaling
4,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,60,5044,12718446,12448216,270230,0.978752907391359,0.021247092608641025,6457,263773,0.9761055397254191,0.023894460274580913,0.979250060710405,1.0,0.0,1.0,1.0,1.0,1044,8,32,40352,161408,8352,33408,4.0,3.9633227597145124,47.55987311657415,41824,405024,0.027339849999407306,0.017870865998702357,119.123,121.80433333333333,267.143,143.13433333333333,137.97466666666668,423.986,2956,1044,1044,0,0,0,0,0.0,1040.7167653097613,scaling
