# generated by causality-bench, do not edit by hand
# generated: 2026-09-12 12:31:32 UTC
# source: experiments/run_baseline.py
# machine: AMD Ryzen 7 4700U with Radeon Graphics, 8 cores, 15 GiB, Linux 6.8.0-138-generic, Python 3.12.3
# rows: 30
nodes,events_per_node,message_probability,topology,delay_distribution,mean_delay,mean_interarrival,loss_probability,failure_probability,mean_failure_duration,seed,events,total_pairs,ordered_pairs,concurrent_pairs,causal_density,concurrency_ratio,lamport_tied_pairs,lamport_false_orderings,lamport_false_ordering_rate,lamport_concurrency_recall,lamport_order_precision,lamport_causal_recall,vector_false_ordering_rate,vector_concurrency_recall,vector_order_precision,vector_causal_recall,messages,lamport_timestamp_bytes,vector_timestamp_bytes,lamport_event_metadata_bytes,vector_event_metadata_bytes,lamport_message_metadata_bytes,vector_message_metadata_bytes,metadata_amplification,mean_vector_nonzero_entries,sparse_vector_timestamp_bytes,measured_lamport_retained_bytes,measured_vector_retained_bytes,simulation_seconds,graph_build_seconds,lamport_tick_ns,lamport_send_ns,lamport_receive_ns,vector_tick_ns,vector_send_ns,vector_receive_ns,local_events,send_events,receive_events,messages_lost,messages_dropped_by_network,messages_dropped_by_failure,failures,total_downtime,final_logical_time,experiment
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,52,9951,49506225,47747673,1758552,0.964478164109665,0.035521835890335,28373,1730179,0.9838657031466798,0.016134296853320233,0.9650312426659104,1.0,0.0,1.0,1.0,1.0,1951,8,64,79608,636864,15608,124864,8.0,7.864536227514822,94.37443473017787,85120,1120056,0.10767891700015753,0.04316839600141975,135.26633333333334,134.44833333333332,298.24766666666665,157.244,158.27933333333334,606.22,6049,1951,1951,0,0,0,0,0.0,1041.6700934720247,baseline
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,53,9993,49925028,48201513,1723515,0.9654779362367107,0.03452206376328923,28802,1694713,0.9832888022442509,0.01671119775574915,0.9660352468340992,1.0,0.0,1.0,1.0,1.0,1993,8,64,79944,639552,15944,127552,8.0,7.880516361453017,94.5661963374362,85120,1124424,0.10326830099802464,0.04029557499961811,174.132,182.428,412.9886666666667,205.48766666666666,217.19266666666667,775.57,6007,1993,1993,0,0,0,0,0.0,1095.8722654687645,baseline
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,54,9962,49615741,47912826,1702915,0.9656779287041183,0.03432207129588168,28505,1674410,0.983261055308104,0.016738944691895956,0.9662330443261649,1.0,0.0,1.0,1.0,1.0,1962,8,64,79696,637568,15696,125568,8.0,7.826741618148966,93.9208994177876,85120,1121200,0.06540669700189028,0.08269584399749874,126.30266666666667,127.69233333333334,283.2126666666667,147.10166666666666,147.96333333333334,579.163,6038,1962,1962,0,0,0,0,0.0,1042.188744181115,baseline
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,55,10060,50596770,48874862,1721908,0.9659680252316502,0.034031974768349835,28808,1693100,0.9832697217272932,0.01673027827270679,0.9665183263664057,1.0,0.0,1.0,1.0,1.0,2060,8,64,80480,643840,16480,131840,8.0,7.878528827037774,94.54234592445329,85120,1131392,0.06727370800217614,0.0968609799965634,143.99933333333334,147.15833333333333,314.428,166.59133333333332,167.19266666666667,649.1403333333334,5940,2060,2060,0,0,0,0,0.0,1051.9322395543188,baseline
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,56,10007,50065021,48357057,1707964,0.9658850837194296,0.03411491628057042,29169,1678795,0.9829217711848728,0.01707822881512725,0.9664481580127785,1.0,0.0,1.0,1.0,1.0,2007,8,64,80056,640448,16056,128448,8.0,7.850004996502448,94.20005995802937,85120,1125880,0.06985345199791482,0.12437972499901662,157.795,153.77733333333333,344.41066666666666,182.08366666666666,183.59,721.3723333333334,5993,2007,2007,0,0,0,0,0.0,1038.8029395656567,baseline
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,57,9982,49815171,48138285,1676886,0.9663378451516306,0.03366215484836939,29145,1647741,0.9826195698455351,0.017380430154464884,0.9669035443801037,1.0,0.0,1.0,1.0,1.0,1982,8,64,79856,638848,15856,126848,8.0,7.867862151873372,94.41434582248047,85120,1123280,0.06577594700138434,0.037135386002773885,114.48766666666667,118.40833333333333,262.9216666666667,135.18266666666668,136.44166666666666,549.8513333333333,6018,1982,1982,0,0,0,0,0.0,1077.8826571726358,baseline
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,58,10027,50265351,48546871,1718480,0.9658118372634064,0.03418816273659364,28034,1690446,0.9836867464270751,0.01631325357292491,0.9663507905885977,1.0,0.0,1.0,1.0,1.0,2027,8,64,80216,641728,16216,129728,8.0,7.876533359928194,94.51840031913832,85120,1127960,0.06533933099854039,0.07446743900072761,149.07566666666668,153.31666666666666,337.6646666666667,173.57433333333333,179.52233333333334,686.714,5973,2027,2027,0,0,0,0,0.0,1090.4486901332448,baseline
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,59,9990,49895055,48220534,1674521,0.9664391391090761,0.03356086089092396,29029,1645492,0.9826642962375509,0.017335703762449084,0.9670017418271911,1.0,0.0,1.0,1.0,1.0,1990,8,64,79920,639360,15920,127360,8.0,7.876676676676676,94.52012012012011,85120,1124112,0.1021599880004942,0.05934734699985711,138.36866666666666,144.547,292.634,153.70066666666668,155.02666666666667,601.8053333333334,6010,1990,1990,0,0,0,0,0.0,1051.5995411720198,baseline
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,60,9952,49516176,47756162,1760014,0.9644557770373867,0.03554422296261327,29255,1730759,0.9833779731297592,0.016622026870240805,0.9650259307908852,1.0,0.0,1.0,1.0,1.0,1952,8,64,79616,636928,15616,124928,8.0,7.86314308681672,94.35771704180064,85120,1120160,0.10366631500073709,0.0417748300023959,185.811,180.995,413.36633333333333,212.88466666666667,221.955,856.368,6048,1952,1952,0,0,0,0,0.0,1040.7167653097613,baseline
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,61,10026,50255325,48593944,1661381,0.9669411947888109,0.03305880521118906,28448,1632933,0.9828768957872999,0.017123104212700156,0.9674888605954935,1.0,0.0,1.0,1.0,1.0,2026,8,64,80208,641664,16208,129664,8.0,7.854079393576701,94.24895272292041,85120,1127856,0.09913090500049293,0.0906325440009823,134.99266666666668,133.82033333333334,296.03366666666665,154.609,155.444,613.0896666666666,5974,2026,2026,0,0,0,0,0.0,1062.6987329954075,baseline
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,62,9979,49785231,48043938,1741293,0.9650239043783888,0.03497609562161116,29994,1711299,0.9827748690197456,0.017225130980254327,0.9656056507177325,1.0,0.0,1.0,1.0,1.0,1979,8,64,79832,638656,15832,126656,8.0,7.875338210241507,94.50405852289808,85120,1122968,0.056019614999968326,0.07581162199858227,151.72366666666667,177.95266666666666,369.414,174.35933333333332,178.00933333333333,723.229,6021,1979,1979,0,0,0,0,0.0,1085.7861982470224,baseline
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,63,9975,49745325,48010104,1735221,0.9651179080647276,0.03488209193527231,28741,1706480,0.983436691925697,0.016563308074302927,0.9656758396755497,1.0,0.0,1.0,1.0,1.0,1975,8,64,79800,638400,15800,126400,8.0,7.844711779448621,94.13654135338345,85120,1122552,0.06872229700093158,0.11217646699878969,173.354,174.079,410.57466666666664,220.018,195.462,802.624,6025,1975,1975,0,0,0,0,0.0,1042.684391732074,baseline
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,64,9986,49855105,48138425,1716680,0.9655666154950431,0.034433384504956914,28667,1688013,0.983300906400727,0.016699093599273015,0.9661221418235837,1.0,0.0,1.0,1.0,1.0,1986,8,64,79888,639104,15888,127104,8.0,7.873623072301221,94.48347686761466,85120,1123696,0.06288475200199173,0.03630256899850792,112.113,112.841,253.35033333333334,131.93,133.24566666666666,544.4613333333333,6014,1986,1986,0,0,0,0,0.0,1108.9405952238092,baseline
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,65,10037,50365666,48648539,1717127,0.9659067945214901,0.03409320547850991,28215,1688912,0.9835684838686947,0.016431516131305373,0.9664482017573754,1.0,0.0,1.0,1.0,1.0,2037,8,64,80296,642368,16296,130368,8.0,7.88243499053502,94.58921988642024,85120,1129000,0.07719254399853526,0.03854776699881768,127.682,123.578,293.0946666666667,146.601,152.82566666666668,577.6466666666666,5963,2037,2037,0,0,0,0,0.0,1093.619168994837,baseline
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,66,10092,50919186,49224950,1694236,0.9667269622102758,0.03327303778972429,29104,1665132,0.982821755646793,0.01717824435320699,0.967279832640081,1.0,0.0,1.0,1.0,1.0,2092,8,64,80736,645888,16736,133888,8.0,7.87970669837495,94.55648038049941,85120,1134720,0.10266483200030052,0.045559366000816226,125.21766666666667,125.094,286.54566666666665,147.90966666666668,147.48233333333334,577.0823333333333,5908,2092,2092,0,0,0,0,0.0,1043.6821368327255,baseline
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,67,10074,50737701,49039377,1698324,0.9665273757673806,0.03347262423261945,28896,1669428,0.9829855787234945,0.017014421276505542,0.9670781435295113,1.0,0.0,1.0,1.0,1.0,2074,8,64,80592,644736,16592,132736,8.0,7.835417907484614,94.02501488981537,85120,1132848,0.10208491800221964,0.05263526699854992,128.774,133.583,315.99766666666665,156.863,158.15566666666666,614.7393333333333,5926,2074,2074,0,0,0,0,0.0,1079.937951610893,baseline
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,68,9958,49575903,47847023,1728880,0.9651266059641919,0.03487339403580808,28931,1699949,0.9832660450696404,0.016733954930359538,0.9656901535779018,1.0,0.0,1.0,1.0,1.0,1958,8,64,79664,637312,15664,125312,8.0,7.843743723639285,94.12492468367142,85120,1120784,0.05867751500045415,0.07449934800024494,158.81033333333335,153.27966666666666,351.9513333333333,179.41533333333334,178.40033333333332,697.0333333333333,6042,1958,1958,0,0,0,0,0.0,1054.2766448732182,baseline
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,69,10030,50295435,48588179,1707256,0.966055448173378,0.03394455182662204,29149,1678107,0.982926403538778,0.017073596461221984,0.9666156556702836,1.0,0.0,1.0,1.0,1.0,2030,8,64,80240,641920,16240,129920,8.0,7.809371884346959,93.7124626121635,85120,1128272,0.062338690000615316,0.08531742600098369,145.20166666666665,157.14033333333333,335.7443333333333,175.59833333333333,176.24966666666666,697.5073333333333,5970,2030,2030,0,0,0,0,0.0,1048.2388627674961,baseline
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,70,9960,49595820,47864476,1731344,0.9650909290339388,0.03490907096606125,28976,1702368,0.9832638689942611,0.016736131005738893,0.9656551060624315,1.0,0.0,1.0,1.0,1.0,1960,8,64,79680,637440,15680,125440,8.0,7.870582329317269,94.44698795180723,85120,1120992,0.08179357700282708,0.07805268300216994,123.347,126.82033333333334,289.625,144.18933333333334,146.33033333333333,571.415,6040,1960,1960,0,0,0,0,0.0,1072.6083421349413,baseline
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,0.0,71,10039,50385741,48670009,1715732,0.965948064552628,0.03405193544737191,29049,1686683,0.9830690340915714,0.01693096590842859,0.9665052859310139,1.0,0.0,1.0,1.0,1.0,2039,8,64,80312,642496,16312,130496,8.0,7.851479230999104,94.21775077198924,85120,1129208,0.07263311899805558,0.040887570998165756,111.23466666666667,114.978,269.3403333333333,136.63866666666667,135.78033333333335,570.076,5961,2039,2039,0,0,0,0,0.0,1041.269914221877,baseline
