# generated by causality-bench, do not edit by hand
# generated: 2026-09-12 12:42:17 UTC
# source: experiments/run_failure.py
# machine: AMD Ryzen 7 4700U with Radeon Graphics, 8 cores, 15 GiB, Linux 6.8.0-138-generic, Python 3.12.3
# rows: 480
nodes,events_per_node,message_probability,topology,delay_distribution,mean_delay,mean_interarrival,loss_probability,failure_probability,mean_failure_duration,seed,events,total_pairs,ordered_pairs,concurrent_pairs,causal_density,concurrency_ratio,lamport_tied_pairs,lamport_false_orderings,lamport_false_ordering_rate,lamport_concurrency_recall,lamport_order_precision,lamport_causal_recall,vector_false_ordering_rate,vector_concurrency_recall,vector_order_precision,vector_causal_recall,messages,lamport_timestamp_bytes,vector_timestamp_bytes,lamport_event_metadata_bytes,vector_event_metadata_bytes,lamport_message_metadata_bytes,vector_message_metadata_bytes,metadata_amplification,mean_vector_nonzero_entries,sparse_vector_timestamp_bytes,measured_lamport_retained_bytes,measured_vector_retained_bytes,simulation_seconds,graph_build_seconds,lamport_tick_ns,lamport_send_ns,lamport_receive_ns,vector_tick_ns,vector_send_ns,vector_receive_ns,local_events,send_events,receive_events,messages_lost,messages_dropped_by_network,messages_dropped_by_failure,failures,total_downtime,final_logical_time,experiment
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,20.0,52,9951,49506225,47747673,1758552,0.964478164109665,0.035521835890335,28373,1730179,0.9838657031466798,0.016134296853320233,0.9650312426659104,1.0,0.0,1.0,1.0,1.0,1951,8,64,79608,636864,15608,124864,8.0,7.864536227514822,94.37443473017787,85120,1120056,0.09214764700300293,0.03633127700231853,124.11233333333334,124.53666666666666,286.54633333333334,150.789,149.85733333333334,582.2633333333333,6049,1951,1951,0,0,0,0,0.0,1041.6700934720247,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,20.0,53,9993,49925028,48201513,1723515,0.9654779362367107,0.03452206376328923,28802,1694713,0.9832888022442509,0.01671119775574915,0.9660352468340992,1.0,0.0,1.0,1.0,1.0,1993,8,64,79944,639552,15944,127552,8.0,7.880516361453017,94.5661963374362,85120,1124424,0.057866708000801736,0.07389886700184434,117.42333333333333,120.94333333333333,264.9626666666667,137.78466666666668,140.74,546.7233333333334,6007,1993,1993,0,0,0,0,0.0,1095.8722654687645,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,20.0,54,9962,49615741,47912826,1702915,0.9656779287041183,0.03432207129588168,28505,1674410,0.983261055308104,0.016738944691895956,0.9662330443261649,1.0,0.0,1.0,1.0,1.0,1962,8,64,79696,637568,15696,125568,8.0,7.826741618148966,93.9208994177876,85120,1121200,0.05564737399981823,0.07349016300213407,119.39333333333333,120.679,262.71866666666665,138.182,139.95866666666666,546.5763333333333,6038,1962,1962,0,0,0,0,0.0,1042.188744181115,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,20.0,55,10060,50596770,48874862,1721908,0.9659680252316502,0.034031974768349835,28808,1693100,0.9832697217272932,0.01673027827270679,0.9665183263664057,1.0,0.0,1.0,1.0,1.0,2060,8,64,80480,643840,16480,131840,8.0,7.878528827037774,94.54234592445329,85120,1131392,0.06625068099674536,0.07561179399999673,121.79133333333333,119.53033333333333,267.20033333333333,140.28933333333333,139.314,546.563,5940,2060,2060,0,0,0,0,0.0,1051.9322395543188,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,20.0,56,10007,50065021,48357057,1707964,0.9658850837194296,0.03411491628057042,29169,1678795,0.9829217711848728,0.01707822881512725,0.9664481580127785,1.0,0.0,1.0,1.0,1.0,2007,8,64,80056,640448,16056,128448,8.0,7.850004996502448,94.20005995802937,85120,1125880,0.05554203600331675,0.036369077999552246,113.70966666666666,112.898,261.07866666666666,134.21466666666666,135.94766666666666,534.4903333333333,5993,2007,2007,0,0,0,0,0.0,1038.8029395656567,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,20.0,57,9982,49815171,48138285,1676886,0.9663378451516306,0.03366215484836939,29145,1647741,0.9826195698455351,0.017380430154464884,0.9669035443801037,1.0,0.0,1.0,1.0,1.0,1982,8,64,79856,638848,15856,126848,8.0,7.867862151873372,94.41434582248047,85120,1123280,0.05466255999999703,0.03595831800339511,123.05033333333333,120.06133333333334,269.1836666666667,139.558,141.21766666666667,549.8793333333333,6018,1982,1982,0,0,0,0,0.0,1077.8826571726358,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,20.0,58,10027,50265351,48546871,1718480,0.9658118372634064,0.03418816273659364,28034,1690446,0.9836867464270751,0.01631325357292491,0.9663507905885977,1.0,0.0,1.0,1.0,1.0,2027,8,64,80216,641728,16216,129728,8.0,7.876533359928194,94.51840031913832,85120,1127960,0.08957697500227368,0.03718120800112956,120.02133333333333,119.29666666666667,281.11266666666666,135.82433333333333,136.55566666666667,548.577,5973,2027,2027,0,0,0,0,0.0,1090.4486901332448,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,20.0,59,9990,49895055,48220534,1674521,0.9664391391090761,0.03356086089092396,29029,1645492,0.9826642962375509,0.017335703762449084,0.9670017418271911,1.0,0.0,1.0,1.0,1.0,1990,8,64,79920,639360,15920,127360,8.0,7.876676676676676,94.52012012012011,85120,1124112,0.09091271500074072,0.0350847129993781,118.629,122.64966666666666,275.155,138.89666666666668,140.05566666666667,547.2746666666667,6010,1990,1990,0,0,0,0,0.0,1051.5995411720198,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,20.0,60,9952,49516176,47756162,1760014,0.9644557770373867,0.03554422296261327,29255,1730759,0.9833779731297592,0.016622026870240805,0.9650259307908852,1.0,0.0,1.0,1.0,1.0,1952,8,64,79616,636928,15616,124928,8.0,7.86314308681672,94.35771704180064,85120,1120160,0.05536251100056688,0.07310911899912753,123.825,120.64566666666667,260.23066666666665,139.795,142.01933333333332,542.7793333333333,6048,1952,1952,0,0,0,0,0.0,1040.7167653097613,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,20.0,61,10026,50255325,48593944,1661381,0.9669411947888109,0.03305880521118906,28448,1632933,0.9828768957872999,0.017123104212700156,0.9674888605954935,1.0,0.0,1.0,1.0,1.0,2026,8,64,80208,641664,16208,129664,8.0,7.854079393576701,94.24895272292041,85120,1127856,0.055169107999972766,0.07339270000011311,118.83566666666667,118.76566666666666,268.319,139.37766666666667,138.97666666666666,548.009,5974,2026,2026,0,0,0,0,0.0,1062.6987329954075,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,20.0,62,9979,49785231,48043938,1741293,0.9650239043783888,0.03497609562161116,29994,1711299,0.9827748690197456,0.017225130980254327,0.9656056507177325,1.0,0.0,1.0,1.0,1.0,1979,8,64,79832,638656,15832,126656,8.0,7.875338210241507,94.50405852289808,85120,1122968,0.05512598700079252,0.07418765799957328,117.95433333333334,119.96466666666667,262.95866666666666,137.1,137.83166666666668,545.912,6021,1979,1979,0,0,0,0,0.0,1085.7861982470224,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,20.0,63,9975,49745325,48010104,1735221,0.9651179080647276,0.03488209193527231,28741,1706480,0.983436691925697,0.016563308074302927,0.9656758396755497,1.0,0.0,1.0,1.0,1.0,1975,8,64,79800,638400,15800,126400,8.0,7.844711779448621,94.13654135338345,85120,1122552,0.05587479899986647,0.036271474997192854,118.56833333333333,115.897,259.6793333333333,134.96266666666668,136.589,536.631,6025,1975,1975,0,0,0,0,0.0,1042.684391732074,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,20.0,64,9986,49855105,48138425,1716680,0.9655666154950431,0.034433384504956914,28667,1688013,0.983300906400727,0.016699093599273015,0.9661221418235837,1.0,0.0,1.0,1.0,1.0,1986,8,64,79888,639104,15888,127104,8.0,7.873623072301221,94.48347686761466,85120,1123696,0.05467122600020957,0.036122846002399456,117.45966666666666,117.48333333333333,281.86766666666665,139.845,138.40266666666668,551.2283333333334,6014,1986,1986,0,0,0,0,0.0,1108.9405952238092,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,20.0,65,10037,50365666,48648539,1717127,0.9659067945214901,0.03409320547850991,28215,1688912,0.9835684838686947,0.016431516131305373,0.9664482017573754,1.0,0.0,1.0,1.0,1.0,2037,8,64,80296,642368,16296,130368,8.0,7.88243499053502,94.58921988642024,85120,1129000,0.08974359599960735,0.03650292800011812,121.89833333333333,121.47433333333333,272.393,144.64733333333334,142.57033333333334,560.5593333333334,5963,2037,2037,0,0,0,0,0.0,1093.619168994837,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,20.0,66,10092,50919186,49224950,1694236,0.9667269622102758,0.03327303778972429,29104,1665132,0.982821755646793,0.01717824435320699,0.967279832640081,1.0,0.0,1.0,1.0,1.0,2092,8,64,80736,645888,16736,133888,8.0,7.87970669837495,94.55648038049941,85120,1134720,0.09208188299817266,0.037107268999534426,137.92466666666667,139.067,331.80133333333333,166.19766666666666,169.20333333333335,646.6503333333334,5908,2092,2092,0,0,0,0,0.0,1043.6821368327255,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,20.0,67,10074,50737701,49039377,1698324,0.9665273757673806,0.03347262423261945,28896,1669428,0.9829855787234945,0.017014421276505542,0.9670781435295113,1.0,0.0,1.0,1.0,1.0,2074,8,64,80592,644736,16592,132736,8.0,7.835417907484614,94.02501488981537,85120,1132848,0.06183048700040672,0.07368272299936507,121.94833333333334,120.58233333333334,268.429,140.37633333333332,141.01066666666668,549.1276666666666,5926,2074,2074,0,0,0,0,0.0,1079.937951610893,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,20.0,68,9958,49575903,47847023,1728880,0.9651266059641919,0.03487339403580808,28931,1699949,0.9832660450696404,0.016733954930359538,0.9656901535779018,1.0,0.0,1.0,1.0,1.0,1958,8,64,79664,637312,15664,125312,8.0,7.843743723639285,94.12492468367142,85120,1120784,0.05556599099872983,0.07284650699875783,120.25166666666667,116.33433333333333,267.237,139.42433333333332,142.13933333333333,542.6623333333333,6042,1958,1958,0,0,0,0,0.0,1054.2766448732182,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,20.0,69,10030,50295435,48588179,1707256,0.966055448173378,0.03394455182662204,29149,1678107,0.982926403538778,0.017073596461221984,0.9666156556702836,1.0,0.0,1.0,1.0,1.0,2030,8,64,80240,641920,16240,129920,8.0,7.809371884346959,93.7124626121635,85120,1128272,0.055531807000079425,0.07530821500040474,120.09133333333334,122.182,274.68766666666664,141.16766666666666,141.58166666666668,544.9666666666667,5970,2030,2030,0,0,0,0,0.0,1048.2388627674961,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,20.0,70,9960,49595820,47864476,1731344,0.9650909290339388,0.03490907096606125,28976,1702368,0.9832638689942611,0.016736131005738893,0.9656551060624315,1.0,0.0,1.0,1.0,1.0,1960,8,64,79680,637440,15680,125440,8.0,7.870582329317269,94.44698795180723,85120,1120992,0.05479838400060544,0.036381440000695875,114.10666666666667,114.38433333333333,271.9456666666667,139.67833333333334,140.827,544.4056666666667,6040,1960,1960,0,0,0,0,0.0,1072.6083421349413,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.0,20.0,71,10039,50385741,48670009,1715732,0.965948064552628,0.03405193544737191,29049,1686683,0.9830690340915714,0.01693096590842859,0.9665052859310139,1.0,0.0,1.0,1.0,1.0,2039,8,64,80312,642496,16312,130496,8.0,7.851479230999104,94.21775077198924,85120,1129208,0.05546510199928889,0.03785054000036325,119.203,121.15666666666667,265.04633333333334,139.274,142.30966666666666,552.4206666666666,5961,2039,2039,0,0,0,0,0.0,1041.269914221877,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.005,20.0,42,9799,48005301,46344689,1660612,0.9654077369497173,0.03459226305028272,26314,1634298,0.9841540347775398,0.015845965222460155,0.9659372133054831,1.0,0.0,1.0,1.0,1.0,2005,8,64,78392,627136,16040,128320,8.0,7.879783651392999,94.55740381671599,85120,1104248,0.0923186860018177,0.035086386000330094,121.21,117.12266666666666,268.00166666666667,137.711,138.85333333333332,551.3053333333334,5995,2005,1799,206,0,206,41,864.7293869923006,1244.5797996392305,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.005,20.0,43,9860,48604870,46934545,1670325,0.9656346164489279,0.034365383551072146,27596,1642729,0.9834786643317918,0.016521335668208282,0.9661831785785262,1.0,0.0,1.0,1.0,1.0,1994,8,64,78880,631040,15952,127616,8.0,7.882860040567952,94.59432048681542,85120,1110592,0.09513826399779646,0.034965890998137183,123.06033333333333,120.195,280.26433333333335,141.02066666666667,142.914,547.8486666666666,6006,1994,1860,134,0,134,37,551.4797364164823,1178.22934467877,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.005,20.0,44,9876,48762750,47151673,1611077,0.9669609076600478,0.033039092339952114,27140,1583937,0.9831541260908075,0.016845873909192424,0.9674993911023172,1.0,0.0,1.0,1.0,1.0,2027,8,64,79008,632064,16216,129728,8.0,7.844876468205752,94.13851761846902,85120,1112256,0.059793804997752886,0.0737000849985634,124.563,120.836,266.412,134.829,138.84333333333333,542.5923333333334,5973,2027,1876,151,0,151,37,650.2604628847618,1219.2850564035116,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.005,20.0,45,9821,48221110,46565889,1655221,0.9656743488484608,0.03432565115153923,25568,1629653,0.9845531200969538,0.01544687990304618,0.9661866443996002,1.0,0.0,1.0,1.0,1.0,2017,8,64,78568,628544,16136,129088,8.0,7.835352815395581,94.02423378474697,85120,1106536,0.05902134899952216,0.07369209000171395,121.72466666666666,118.602,271.485,140.25233333333333,144.38366666666667,542.1513333333334,5983,2017,1821,196,0,196,42,849.8408891242656,1190.9960494604668,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.005,20.0,46,9765,47672730,46036426,1636304,0.9656763101253064,0.034323689874693565,25871,1610433,0.9841893682347534,0.015810631765246556,0.9662006471402449,1.0,0.0,1.0,1.0,1.0,1975,8,64,78120,624960,15800,126400,8.0,7.842601126472094,94.11121351766513,85120,1100712,0.058129229000769556,0.07495801000186475,117.97733333333333,117.857,283.778,140.49633333333333,140.37266666666667,545.541,6025,1975,1765,210,0,210,48,1017.7494463528507,1242.2129120599234,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.005,20.0,47,9814,48152391,46513977,1638414,0.9659743999005158,0.03402560009948415,25662,1612752,0.9843372920397409,0.015662707960259127,0.9664894740716744,1.0,0.0,1.0,1.0,1.0,2031,8,64,78512,628096,16248,129984,8.0,7.869166496841247,94.42999796209497,85120,1105808,0.05985711299945251,0.035319603000971256,111.29833333333333,110.31633333333333,266.69266666666664,133.236,136.20833333333334,530.1523333333333,5969,2031,1814,217,0,217,44,1056.5993244789215,1330.5635857614898,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.005,20.0,48,9835,48358695,46707394,1651301,0.9658530694428376,0.03414693055716247,25590,1625711,0.98450312813957,0.015496871860430049,0.9663644411009804,1.0,0.0,1.0,1.0,1.0,2006,8,64,78680,629440,16048,128384,8.0,7.861921708185053,94.34306049822064,85120,1107992,0.0662449099982041,0.03958820300249499,120.51233333333333,122.50266666666667,268.643,141.114,141.04733333333334,553.9936666666666,5994,2006,1835,171,0,171,42,817.2263420738539,1254.8118367687268,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.005,20.0,49,9820,48211290,46626314,1584976,0.9671243810319118,0.03287561896808818,24834,1560142,0.98433162394888,0.015668376051120016,0.9676228108578891,1.0,0.0,1.0,1.0,1.0,2048,8,64,78560,628480,16384,131072,8.0,7.880549898167006,94.56659877800408,85120,1106432,0.09460370300075738,0.0359226309992664,120.06133333333334,121.97166666666666,278.999,139.50133333333332,145.349,537.84,5952,2048,1820,228,0,228,50,1063.4162593237697,1343.4207603556047,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.005,20.0,50,9840,48407880,46803545,1604335,0.9668579784944105,0.033142021505589585,26409,1577926,0.9835389740920693,0.0164610259079307,0.9673857374034783,1.0,0.0,1.0,1.0,1.0,1994,8,64,78720,629760,15952,127616,8.0,7.8880081300813005,94.65609756097561,85120,1108512,0.05948624899974675,0.07236621800257126,126.06266666666667,120.95633333333333,263.6533333333333,139.98866666666666,140.01533333333333,550.4536666666667,6006,1994,1840,154,0,154,39,791.5621095838728,1206.7998615900117,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.005,20.0,51,9770,47721565,46088914,1632651,0.9657879828542923,0.0342120171457076,25139,1607512,0.9846023430604581,0.015397656939541886,0.9662970135330475,1.0,0.0,1.0,1.0,1.0,1989,8,64,78160,625280,15912,127296,8.0,7.886796315250768,94.64155578300921,85120,1101232,0.05908163100320962,0.0722154959985346,117.70033333333333,118.749,268.1483333333333,138.26866666666666,140.40266666666668,554.5746666666666,6011,1989,1770,219,0,219,41,949.2406070924997,1267.8942173090247,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.005,20.0,52,9782,47838871,46161534,1677337,0.9649377804087391,0.03506221959126084,25429,1651908,0.9848396595317459,0.015160340468254143,0.9654509708796953,1.0,0.0,1.0,1.0,1.0,1951,8,64,78256,626048,15608,124864,8.0,7.862195869965242,94.3463504395829,85120,1102480,0.058908456998324255,0.07574207699872204,119.75733333333334,119.20633333333333,270.95733333333334,140.54666666666665,137.885,557.156,6049,1951,1782,169,0,169,38,811.5528725253102,1172.1835087354339,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.005,20.0,53,9811,48122955,46478071,1644884,0.9658191397431849,0.03418086025681507,26088,1618796,0.9841399150335222,0.01586008496647788,0.9663430052522963,1.0,0.0,1.0,1.0,1.0,1993,8,64,78488,627904,15944,127552,8.0,7.854449087758638,94.25338905310366,85120,1105496,0.059703163999074604,0.03662129900112632,115.51966666666667,113.98,264.7556666666667,136.335,134.98266666666666,545.1736666666667,6007,1993,1811,182,0,182,44,811.7173510873954,1225.2873830383323,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.005,20.0,54,9777,47789976,46164049,1625927,0.9659776560674564,0.03402234393254351,25591,1600336,0.984260670989534,0.01573932901046603,0.9664952034868658,1.0,0.0,1.0,1.0,1.0,1962,8,64,78216,625728,15696,125568,8.0,7.823463230029661,93.88155876035594,85120,1101960,0.05833644700032892,0.03589702300087083,121.50766666666667,120.81966666666666,276.3906666666667,137.898,139.321,534.6943333333334,6038,1962,1777,185,0,185,34,821.0073092459593,1235.7089275853452,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.005,20.0,55,9809,48103336,46441448,1661888,0.9654517100435612,0.03454828995643878,25018,1636870,0.9849460372780837,0.015053962721916279,0.9659540918215983,1.0,0.0,1.0,1.0,1.0,2060,8,64,78472,627776,16480,131840,8.0,7.881741258028342,94.5808950963401,85120,1105288,0.09418816499965033,0.03565763499864261,123.91866666666667,120.60233333333333,271.18766666666664,139.71133333333333,141.27766666666668,541.6773333333333,5940,2060,1809,251,0,251,54,1063.2125061317258,1253.7465652533006,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.005,20.0,56,9786,47878005,46261898,1616107,0.9662453145238612,0.03375468547613878,25619,1590488,0.9841477080416087,0.015852291958391367,0.9667626186915738,1.0,0.0,1.0,1.0,1.0,2007,8,64,78288,626304,16056,128448,8.0,7.851829143674637,94.22194972409565,85120,1102896,0.09578615599821205,0.035838514002534794,118.24133333333333,119.28333333333333,269.08033333333333,139.912,139.78166666666667,550.023,5993,2007,1786,221,0,221,39,863.7434495050129,1209.8429529582106,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.005,20.0,57,9824,48250576,46632996,1617580,0.9664754261171928,0.03352457388280712,26578,1591002,0.9835692825084386,0.01643071749156147,0.967008085891178,1.0,0.0,1.0,1.0,1.0,1982,8,64,78592,628736,15856,126848,8.0,7.865431596091205,94.38517915309446,85120,1106848,0.05922222399749444,0.07361816100092256,119.97133333333333,119.724,263.8306666666667,143.61533333333333,145.16166666666666,548.854,6018,1982,1824,158,0,158,41,743.9769144654492,1170.5591270198406,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.005,20.0,58,9811,48122955,46443881,1679074,0.9651086679943075,0.0348913320056925,24757,1654317,0.9852555634832056,0.014744436516794376,0.9656054266315757,1.0,0.0,1.0,1.0,1.0,2027,8,64,78488,627904,16216,129728,8.0,7.847925797574152,94.17510957088982,85120,1105496,0.06077361799907521,0.07435211499978323,120.99966666666667,121.49066666666667,265.02933333333334,141.13766666666666,143.33166666666668,549.7856666666667,5973,2027,1811,216,0,216,42,991.8521590114551,1320.4439364894267,failure
8,1000,0.25,complete,exponential,10.0,1.0,0.0,0.005,20.0,59,9859,48595011,46965822,1629189,0.96647415101933,0.033525848980670056,26395,1602794,0.9837986875678635,0.016201312432136482,0.966999389070506,1.0,0.0,1.0,1.0,1.0,1990,8,64,78872,630976,15920,127360,8.0,7.8760523379653105,94.51262805558372,85120,1110488,0.059175316000619205,0.037735925001470605,115.927,117.43666666666667,274.654,137.995,137.02333333333334,550.053,6010,1990,1859,131,0,131,36,700.6501511620054,1211.5212696741637,failure
